id,start_date,end_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,prequel,related,genre1,genre2,genre3,genre4,genre5,picture
3878,1980-02-15,,6.51,2802,white,tv,49,g,Mahou Shoujo Lalabel,False,7807,Comedy,Mahou Shoujo,Slice of Life,,,https://cdn.myanimelist.net/images/anime/6/17538l.webp
6953,1962,,2.75,4423,white,movie,1,pg_13,Clap Vocalism,False,,Avant Garde,,,,,https://cdn.myanimelist.net/images/anime/13/16203l.webp
6956,2010-04-04,,7.64,435329,white,tv,13,pg_13,Wagnaria!!,False,10521 33094,Comedy,Romantic Subtext,Seinen,Workplace,,https://cdn.myanimelist.net/images/anime/10/75262l.webp
6958,2009-10-08,,6.74,10297,white,ova,1,pg_13,Hyakko Extra,False,4550,CGDCT,Comedy,Gourmet,,,https://cdn.myanimelist.net/images/anime/1628/98051l.jpg
10611,2011-07-10,,6.42,91560,white,tv,12,r+,R-15,False,10933,Comedy,Ecchi,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/9/33029l.jpg
35182,2017-08-26,,6.81,9416,white,ova,1,pg_13,Cute High Earth Defense Club LOVE! LOVE! LOVE!,True,31417 37036,Comedy,Parody,School,,,https://cdn.myanimelist.net/images/anime/6/85527l.jpg
6959,2010-04-02,,7.07,4965,white,ova,1,pg_13,GA: Geijutsuka Art Design Class - Aozora ga Kakitai,False,5670,CGDCT,School,Slice of Life,Visual Arts,,https://cdn.myanimelist.net/images/anime/6/16229l.webp
53126,2023-04-02,,7.81,409633,white,tv,13,pg_13,My Love Story with Yamada-kun at Lv999,False,,Romance,Video Game,,,,https://cdn.myanimelist.net/images/anime/1298/134178l.jpg
6970,1977-07-03,,6.22,1448,white,tv,31,pg_13,Choujin Sentai Baratack,False,10954,Adventure,Mecha,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/6/69967l.jpg
6973,2010-04-06,,6.83,45706,white,tv,13,r,Night Raid 1931,False,8800 8840 10201,Action,Historical,Military,Super Power,,https://cdn.myanimelist.net/images/anime/7/24229l.webp
6974,2010-07-06,,7.04,104734,white,tv,13,r,Occult Academy,False,9220,Comedy,Mystery,School,Sci-Fi,Supernatural,https://cdn.myanimelist.net/images/anime/5/75257l.jpg
6980,2009-10-13,,7.24,17114,white,tv,23,pg,Kaidan Restaurant,False,,Horror,Kids,Mystery,Supernatural,,https://cdn.myanimelist.net/images/anime/11/17905l.webp
6979,2010-07-03,,6.27,32264,white,tv,12,r+,Blessing of the Campanella,False,9167 9924,Adventure,Fantasy,Harem,,,https://cdn.myanimelist.net/images/anime/3/75556l.webp
6985,2009-10-17,,5.9,7171,white,movie,1,pg_13,The Rebirth of Buddha,False,3496 6937 6939 7985 13439 13441 30850 37915 48951,Psychological,Romance,Supernatural,,,https://cdn.myanimelist.net/images/anime/6/16302l.jpg
6988,2010-03-06,,7.19,7650,white,movie,1,pg,Doraemon Movie 30: Nobita no Ningyo Daikaisen,False,8687,Adventure,Comedy,Fantasy,Kids,Shounen,https://cdn.myanimelist.net/images/anime/9/72435l.jpg
6993,1957-05-13,,5.79,2282,white,movie,1,g,Koneko no Rakugaki,False,6994,Comedy,,,,,https://cdn.myanimelist.net/images/anime/1937/121362l.webp
6994,1959-04-09,,6.07,2013,white,movie,1,g,Kitty's Studio,True,6993,Comedy,,,,,https://cdn.myanimelist.net/images/anime/1818/121361l.jpg
37886,2018-05-25,,7.0,2904,white,ona,1,pg_13,I'm Joybo OVA,True,36775 38556,Drama,Love Polygon,Romance,Slice of Life,,https://cdn.myanimelist.net/images/anime/1170/116403l.jpg
7024,1967,,3.9,1972,white,movie,1,r+,Heya,False,,Avant Garde,Award Winning,Comedy,,,https://cdn.myanimelist.net/images/anime/6/16392l.jpg
7030,1968,,4.35,1619,white,movie,1,pg,Kemeko no Love,False,,Comedy,,,,,https://cdn.myanimelist.net/images/anime/13/64691l.jpg
7044,2009-11-17,,7.76,40880,white,ova,2,r,Zan Sayonara Zetsubou Sensei Bangaichi,True,6377,Comedy,Gag Humor,Parody,School,Shounen,https://cdn.myanimelist.net/images/anime/9/17699l.jpg
7045,2000-03-11,,7.35,11769,white,movie,1,pg,Doraemon the Movie: Nobita's the Legend of the Sun King,False,2471 2633 2649,Adventure,Comedy,Fantasy,Historical,Kids,https://cdn.myanimelist.net/images/anime/7/72426l.jpg
7048,2003-02-02,,6.05,2106,white,tv,50,pg_13,Crush Gear Nitro,False,3012,Racing,Sports,,,,https://cdn.myanimelist.net/images/anime/1925/94230l.jpg
7054,2010-04-02,,8.0,1255040,white,tv,26,pg_13,Maid Sama!,False,9366 10298,Comedy,Romance,School,Shoujo,,https://cdn.myanimelist.net/images/anime/6/25254l.jpg
56,2003-10-02,,5.86,18261,white,tv,13,r,Avenger,False,,Adventure,Fantasy,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/13/19921l.jpg
32353,2016-04-02,,6.4,3162,white,tv,0,g,Bono Bono,False,4286 36964,Anthropomorphic,Comedy,Slice of Life,,,https://cdn.myanimelist.net/images/anime/13/77617l.jpg
7059,2010-07-24,,7.09,175298,white,ova,1,pg_13,Black★Rock Shooter (OVA),True,11285 12079,Action,Drama,Fantasy,School,Super Power,https://cdn.myanimelist.net/images/anime/6/22417l.jpg
7058,2010-04-12,,7.2,101549,white,tv,24,r,The Betrayal Knows My Name,False,,Adventure,Boys Love,Drama,Fantasy,Reincarnation,https://cdn.myanimelist.net/images/anime/1639/120408l.jpg
7062,2010-01-08,,7.9,28458,white,tv,12,pg_13,Hidamari Sketch x ☆☆☆,True,6984 9563 28915,CGDCT,Iyashikei,School,Slice of Life,Visual Arts,https://cdn.myanimelist.net/images/anime/9/22349l.jpg
8857,2011-03-12,,7.4,86110,white,ova,1,pg_13,Nichijou - My Ordinary Life Episode 0,False,10165,Comedy,Gag Humor,School,Shounen,,https://cdn.myanimelist.net/images/anime/6/25521l.webp
7071,1933,,4.75,1103,white,movie,1,g,Belly Drum Dance at Shojoji Temple,False,,Kids,,,,,https://cdn.myanimelist.net/images/anime/7/16501l.jpg
7079,2010-01-08,,6.3,73940,white,tv,12,pg_13,Okamikakushi: Masque of the Wolf,False,,Action,Horror,Mystery,Supernatural,,https://cdn.myanimelist.net/images/anime/10/21784l.jpg
7081,2011-03-02,,7.0,10645,white,tv,44,g,LBX: Little Battlers eXperience,False,12651 36458,Action,Kids,Mecha,,,https://cdn.myanimelist.net/images/anime/1937/94703l.jpg
7082,2009-10-03,,6.66,74541,white,tv,25,pg,Shugo Chara! Party!,True,5262,Comedy,Fantasy,Mahou Shoujo,School,Shoujo,https://cdn.myanimelist.net/images/anime/6/17170l.jpg
7088,2010-04-03,,6.72,530385,white,tv,12,r+,Demon King Daimao,False,8465,Action,Comedy,Ecchi,Fantasy,Harem,https://cdn.myanimelist.net/images/anime/11/75554l.jpg
52732,2014-05-26,,5.46,383,white,ona,3,pg_13,Ao no Butai ni Omoi wo Yosete,False,32377,Comedy,,,,,https://cdn.myanimelist.net/images/anime/1981/127943l.jpg
1411,1997-05-21,,5.72,3327,white,ova,6,r+,VS Knight Lamune & 40 Fresh,True,2087,Adventure,Comedy,Ecchi,Mecha,Sci-Fi,https://cdn.myanimelist.net/images/anime/1628/94357l.jpg
15039,2013-08-31,,7.84,296589,white,movie,1,pg_13,Anohana: The Flower We Saw That Day The Movie,True,9989,Drama,Supernatural,,,,https://cdn.myanimelist.net/images/anime/5/49993l.jpg
7103,2009-10-05,,6.46,19734,white,tv,13,pg_13,Miracle Train: Welcome to the Oedo Line,False,6327,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/9/75568l.webp
7106,1981-03-01,,6.15,1420,white,tv,52,pg_13,Golden Warrior: The Gold Lightan,False,,Action,Adventure,Mecha,Sci-Fi,,https://cdn.myanimelist.net/images/anime/10/60089l.jpg
7112,2006-06-17,,6.17,2236,white,movie,1,g,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,False,1441 33717,Avant Garde,Drama,Fantasy,Mystery,,https://cdn.myanimelist.net/images/anime/7/57415l.jpg
13519,2009-10-21,,5.22,475,white,ona,1,pg,Organic,False,,Comedy,,,,,https://cdn.myanimelist.net/images/anime/2/38001l.jpg
7113,2009-08-25,,6.79,7310,white,ova,1,g,30th Gundam Perfect Mission,False,80,Mecha,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1772/101368l.jpg
33836,2017-01-06,,6.28,241393,white,tv,12,pg_13,Seiren,True,11235,Harem,Romance,School,,,https://cdn.myanimelist.net/images/anime/1465/121561l.jpg
22735,2014-04-07,,5.93,2628,white,tv,51,g,Oreca Battle,False,,Strategy Game,,,,,https://cdn.myanimelist.net/images/anime/1934/101823l.jpg
7122,2004-03-31,,5.76,1911,white,ova,5,pg_13,Great Yamato No. 0,False,1650,Adult Cast,Sci-Fi,Space,,,https://cdn.myanimelist.net/images/anime/3/16691l.jpg
2006,1999-03-06,,6.88,53447,white,movie,1,pg,Yu☆Gi☆Oh! (Movie),True,550,Adventure,Comedy,Fantasy,Shounen,Strategy Game,https://cdn.myanimelist.net/images/anime/1704/143278l.webp
7139,1990-03-01,,5.65,1512,white,ova,1,r+,Gdleen,False,,Fantasy,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1175/97146l.jpg
42632,2018-01-12,,7.24,24546,white,ona,10,pg_13,A Day Before Us,True,42481 42629,Romance,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/1935/109014l.jpg
7144,2009-12-12,,6.96,4837,white,movie,1,pg_13,Uchuu Senkan Yamato: Fukkatsu-hen,True,3072,Action,Adult Cast,Adventure,Drama,Military,https://cdn.myanimelist.net/images/anime/7/83052l.jpg
7152,2009-10-05,,7.13,9163,white,tv,50,g,Anyamal Tantei Kiruminzoo,False,,Comedy,,,,,https://cdn.myanimelist.net/images/anime/8/74070l.jpg
7156,1985-03-16,,5.41,2212,white,movie,1,g,Arei's Mirror ~ Way to the Virgin Space,False,,Action,Adventure,Sci-Fi,Space,,https://cdn.myanimelist.net/images/anime/1901/97244l.jpg
7157,1993-07-10,,6.12,1915,white,movie,1,pg_13,Dr. Slump and Arale-chan: N-cha! From Penguin Village with Love,False,2222,Comedy,Gag Humor,Sci-Fi,Shounen,,https://cdn.myanimelist.net/images/anime/5/61965l.jpg
7158,1994-07-09,,6.16,1758,white,movie,1,pg_13,Dr. Slump and Arale-chan: N-cha!! Excited Heart of Summer Vacation,False,2222,Comedy,Gag Humor,Sci-Fi,Shounen,,https://cdn.myanimelist.net/images/anime/1122/97475l.jpg
7160,1984-09-01,,6.56,3118,white,tv,30,pg_13,Leave it to Mecha-Doc,False,,Action,Comedy,Detective,Mystery,Racing,https://cdn.myanimelist.net/images/anime/1568/105522l.jpg
38787,2019-04-06,,7.37,187382,white,tv,12,pg_13,Senryu Girl,False,,Comedy,Romantic Subtext,School,Shounen,,https://cdn.myanimelist.net/images/anime/1751/98216l.webp
49718,2021-08-14,,6.79,1224,white,ona,1,pg_13,Huyao Xiao Hongniang: Yue Hong 2,False,33446,Comedy,Historical,Romance,Supernatural,,https://cdn.myanimelist.net/images/anime/1933/118633l.jpg
3295,2008-01-14,,6.51,4938,white,tv,60,g,Yatterman,False,3008 6693 8921 25749 28155 29739 39249 39249,Adventure,Comedy,Parody,,,https://cdn.myanimelist.net/images/anime/9/44217l.jpg
7171,1972,,6.07,2144,white,movie,1,pg_13,Oni,False,,Award Winning,Historical,Mythology,Supernatural,,https://cdn.myanimelist.net/images/anime/1790/135914l.webp
7176,2009-10-07,,6.43,3529,white,tv,26,g,Cheburashka Arere?,False,9340,Comedy,Kids,Slice of Life,,,https://cdn.myanimelist.net/images/anime/8/33145l.jpg
1428,1978-12-16,,6.31,6084,white,movie,1,r+,Lupin III: Pilot Film (1978),False,1412 1435 5225,Action,Adult Cast,Adventure,Comedy,Mystery,https://cdn.myanimelist.net/images/anime/1185/130917l.jpg
7192,1986-07-05,,4.59,2322,white,ova,1,pg_13,Superdimensional Romanesque Samy: Missing 99,False,,Action,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/7/16922l.jpg
7193,2009-10-11,,7.67,222216,white,tv,12,r,Aoi Bungaku Series,False,4876 7651 8554 26279 28053 39584,Drama,Historical,Psychological,Suspense,,https://cdn.myanimelist.net/images/anime/10/17471l.jpg
36652,2018-04-09,,7.31,128671,white,tv,12,pg_13,Forest of Piano,False,2594 37975,Drama,Music,School,Seinen,,https://cdn.myanimelist.net/images/anime/1501/91916l.jpg
748,2003-09-26,,5.94,5422,white,ova,3,pg_13,"True Love Story Summer Days, and yet...",False,,Romance,,,,,https://cdn.myanimelist.net/images/anime/10/3798l.jpg
7222,2011-02-26,,7.94,27983,white,movie,1,pg_13,Macross Frontier: The Wings of Farewell,True,3572 5310 47409,Action,Award Winning,Mecha,Military,Music,https://cdn.myanimelist.net/images/anime/13/76398l.jpg
7230,2009-06-01,,6.07,2236,white,ona,1,pg_13,Hoshi ni Negai wo: Cold Body + Warm Heart,False,6992,Adventure,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/2/67065l.jpg
1440,1996-03-27,,5.74,3781,white,ova,2,pg_13,Ninja Cadets,False,,Adventure,Comedy,Supernatural,,,https://cdn.myanimelist.net/images/anime/8/62465l.jpg
56218,2023-09-06,,7.06,6999,white,ona,4,pg,Pokémon: Paldean Winds,False,53876,Kids,,,,,https://cdn.myanimelist.net/images/anime/1252/140364l.jpg
8101,2010-07-23,,6.48,28699,white,ova,2,r+,HenSemi,False,10187,Comedy,Ecchi,Seinen,,,https://cdn.myanimelist.net/images/anime/5/24971l.jpg
7258,1973,,5.43,1391,white,movie,1,pg_13,Tabi,False,,Fantasy,Psychological,,,,https://cdn.myanimelist.net/images/anime/2/81224l.webp
7259,1970,,4.93,1211,white,movie,1,pg_13,Anthropo-Cynical Farce,False,,Parody,Psychological,,,,https://cdn.myanimelist.net/images/anime/6/17203l.webp
7270,2009-10-27,,7.54,12306,white,ova,3,pg_13,Mobile Suit Gundam 00 Special Edition,False,2581 3927,Action,Drama,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/11/17217l.jpg
7273,1985,,5.66,4134,white,movie,1,r+,The Death Lullaby,False,,Avant Garde,Drama,,,,https://cdn.myanimelist.net/images/anime/1676/126492l.webp
27815,2014-10-26,,6.52,16489,white,tv,48,pg_13,Cardfight!! Vanguard G,True,21729 31196 38199,Action,Strategy Game,,,,https://cdn.myanimelist.net/images/anime/1330/125016l.jpg
7720,2010-04-02,,7.96,45232,white,tv,13,pg_13,Big Windup! 2,True,2159 9124,Seinen,Sports,Team Sports,,,https://cdn.myanimelist.net/images/anime/10/18671l.jpg
23775,2014-11-22,,7.79,127681,white,movie,1,r,Attack on Titan: Crimson Bow and Arrow,False,16498 19285 23777,Action,Drama,Gore,Shounen,Survival,https://cdn.myanimelist.net/images/anime/7/63283l.jpg
7285,2009-09-09,,6.55,1818,white,movie,1,g,Galaxy Express 999: Beyond the Diamond Ring,False,1491,Adventure,Drama,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/4/17336l.jpg
7290,1967-03-19,,5.93,2689,white,movie,1,pg,Cyborg 009 and the Monster Wars,True,6872,Action,Adventure,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/9/76036l.jpg
11241,2012-01-08,,6.74,148762,white,tv,12,r,Brave 10,False,,Action,Adventure,Historical,Samurai,Seinen,https://cdn.myanimelist.net/images/anime/13/34043l.jpg
33739,2011-10-04,,6.35,514,white,tv,52,pg,Ori-Princess,False,33753 44462 44463,Comedy,Historical,Kids,,,https://cdn.myanimelist.net/images/anime/12/81128l.jpg
7311,2010-02-06,,8.6,612753,white,movie,1,pg_13,The Disappearance of Haruhi Suzumiya,True,4382 26351,Award Winning,Mystery,School,Sci-Fi,Supernatural,https://cdn.myanimelist.net/images/anime/1248/112352l.webp
7314,2009-09-12,,5.8,1375,white,movie,1,g,Yona Yona Penguin,False,,Adventure,Fantasy,Kids,,,https://cdn.myanimelist.net/images/anime/1214/116418l.jpg
7334,2011-04-03,,6.34,50056,white,tv,39,g,Bakugan: Gundalian Invaders,True,5337 10330,Action,Adventure,Fantasy,Strategy Game,,https://cdn.myanimelist.net/images/anime/1295/133817l.jpg
7336,1980-12-20,,6.33,3293,white,movie,1,pg_13,Cyborg 009: Legend of the Super Galaxy,False,4690,Action,Sci-Fi,Space,,,https://cdn.myanimelist.net/images/anime/3/17466l.jpg
7337,2010-06-05,,7.05,59795,white,movie,1,pg_13,"Hetalia Axis Powers: Paint it, White!",False,5060,Comedy,Historical,Parody,,,https://cdn.myanimelist.net/images/anime/6/30761l.jpg
7364,1992-07-11,,6.33,2644,white,movie,1,pg_13,Dragon Quest Great Adventure of Dai! Destroy!! The Reborn 6 Commanders,True,2229 7436,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/1608/97554l.webp
1465,2001-01-17,,6.82,6404,white,tv,10,r,Sadamitsu the Destroyer,False,,Action,Mecha,School,Sci-Fi,Seinen,https://cdn.myanimelist.net/images/anime/1121/92271l.jpg
7374,1990-09-07,,5.19,1072,white,ova,1,r+,A Hundred Percents,False,,Drama,,,,,https://cdn.myanimelist.net/images/anime/4/17650l.jpg
7376,1979-03-03,,6.21,1139,white,movie,1,g,Nutcracker Fantasy,False,26043,Drama,Fantasy,Romance,,,https://cdn.myanimelist.net/images/anime/13/17651l.jpg
1466,1997-04-09,,6.59,5323,white,tv,26,pg_13,Hakugei: Legend of the Moby Dick,False,,Adventure,Sci-Fi,Space,,,https://cdn.myanimelist.net/images/anime/1521/92985l.jpg
23673,2014-10-05,,7.02,474362,white,tv,12,pg_13,Wolf Girl & Black Prince,False,28299 29129 35778,Comedy,Romance,School,Shoujo,,https://cdn.myanimelist.net/images/anime/4/67805l.webp
38860,2019-04-05,,5.72,12416,white,tv,12,pg_13,Bakumatsu Crisis,True,37584,Action,Historical,Samurai,Time Travel,,https://cdn.myanimelist.net/images/anime/1979/100451l.jpg
10719,2011-10-07,,7.15,812996,white,tv,12,r+,Haganai: I don't have many friends,True,10897 14027 14967,Comedy,Ecchi,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/8/32873l.webp
1469,1999-04-17,,6.79,45705,white,tv,48,pg_13,Monster Rancher,False,13201 15937,Action,Adventure,Comedy,Fantasy,Isekai,https://cdn.myanimelist.net/images/anime/1044/113641l.jpg
7396,2005-05-27,,6.66,18322,white,ova,1,pg_13,Shuffle! Prologue,False,79,Comedy,Fantasy,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/8/17744l.jpg
39448,2018-05-22,,5.74,706,white,ona,4,pg_13,Hisone to Maso-tan Digest Douga,False,36884,Comedy,,,,,https://cdn.myanimelist.net/images/anime/1024/101629l.jpg
28495,2015-03-06,,7.24,12492,white,movie,1,r+,Sidonia no Kishi Movie,False,19775,Action,Mecha,Sci-Fi,Seinen,Space,https://cdn.myanimelist.net/images/anime/6/69369l.webp
37611,2018-04-07,,6.77,2876,white,tv,8,pg,Future Card Buddyfight Battsu: All-Star Fight,True,34836 37739,Strategy Game,,,,,https://cdn.myanimelist.net/images/anime/1924/95069l.jpg
7435,1991-07-20,,6.56,3191,white,movie,1,g,Dragon Quest: Great Adventure of Dai,False,2229 7436 7491 40906,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/1998/106052l.jpg
7436,1992-03-07,,6.48,2528,white,movie,1,pg_13,Dragon Quest Great Adventure of Dai! Disciple of Aban.,False,2229 7364,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/12/31457l.webp
1480,2006-08-25,,6.59,7416,white,ova,1,pg_13,Sky Girls OVA,False,2604,Mecha,Military,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/2/78405l.webp
7452,2001-06-04,,5.02,592,white,tv,66,g,Mini Moni Yaru no da Pyon!,False,4104,Comedy,,,,,https://cdn.myanimelist.net/images/anime/13/17812l.jpg
27503,2014-09-27,,5.73,11221,white,ona,11,pg_13,Karen Senki,False,,Action,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/13/66677l.webp
7459,2006,,5.67,491,white,ova,16,pg_13,The Collected Animations of ICAF (2001-2006),False,,Fantasy,Mystery,,,,https://cdn.myanimelist.net/images/anime/5/17822l.jpg
7463,2009-12-05,,6.01,11700,white,tv,12,pg_13,Weiß Survive R,True,6425,Comedy,Ecchi,Strategy Game,,,https://cdn.myanimelist.net/images/anime/7/24032l.jpg
7465,2010-03-06,,7.97,125514,white,movie,1,pg_13,Time of Eve,False,3167,Sci-Fi,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/9/27711l.jpg
1484,1989-05-01,,6.06,10071,white,ova,2,r,Blood Reign: Curse of the Yoma,False,,Action,Drama,Horror,Mythology,Shoujo,https://cdn.myanimelist.net/images/anime/1123/94526l.jpg
7472,2010-04-24,,8.52,165333,white,movie,1,r,Gintama: The Movie,False,918 9735,Action,Comedy,Historical,Parody,Samurai,https://cdn.myanimelist.net/images/anime/4/28803l.webp
7475,1989-11-14,,5.09,3037,white,ova,1,pg_13,That Girl is 1000%,False,,Romance,School,Shoujo,,,https://cdn.myanimelist.net/images/anime/8/64357l.jpg
1980,2002-03-02,,6.51,17100,white,ova,4,pg_13,Trava: Fist Planet,False,6675,Action,Comedy,Mecha,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/8/25859l.jpg
15005,2012-08-03,,6.57,48430,white,ona,20,pg_13,Today's Asuka Show,False,,Comedy,Ecchi,Seinen,,,https://cdn.myanimelist.net/images/anime/4/77066l.jpg
7485,1918-02-01,,4.7,3075,white,movie,1,g,Urashima Tarou (supposed title),False,5813 30973,Historical,,,,,https://cdn.myanimelist.net/images/anime/1274/120516l.jpg
7491,1996-04-20,,5.89,2227,white,movie,1,g,Dragon Quest - Emblem of Roto,False,,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/3/17980l.webp
1490,2003-10-05,,7.07,13073,white,tv,26,pg_13,The Galaxy Railways,False,1491 2717 3854,Action,Adventure,Drama,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/6/39821l.jpg
33163,2012-01-10,,5.24,912,white,ona,2,g,Seishain Cyborg 003,False,11755,Comedy,,,,,https://cdn.myanimelist.net/images/anime/10/79655l.jpg
2568,1983-11-08,,6.44,1333,white,tv,52,g,Story of a Fawn,False,,Drama,,,,,https://cdn.myanimelist.net/images/anime/1164/132238l.jpg
1493,2001-10-06,,6.99,6554,white,tv,26,r,Project ARMS: The 2nd Chapter,True,1492,Action,Fantasy,Martial Arts,School,Shounen,https://cdn.myanimelist.net/images/anime/3/72859l.webp
8972,1985-08-03,,5.86,2097,white,movie,1,g,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,False,2046 2272,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/1813/142510l.jpg
7528,1952-12,,5.0,1556,white,movie,1,g,Kujira (1952),False,30176,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/1336/112595l.webp
36246,2017-10-07,,6.35,5155,white,ona,13,pg_13,Monster Strike The Fading Cosmos,True,34670 36624 38022 38024,Action,Fantasy,Video Game,,,https://cdn.myanimelist.net/images/anime/1364/132541l.jpg
7536,2009-01-17,,6.58,2172,white,movie,1,r,Soukou Kihei Votoms: Pailsen Files Movie,False,2582 3256,Mecha,Military,Sci-Fi,Space,,https://cdn.myanimelist.net/images/anime/5/18067l.webp
19921,1989-12-16,,5.6,944,white,ova,1,r+,Ogami Matsugorou,False,,Action,Martial Arts,Romance,School,Shounen,https://cdn.myanimelist.net/images/anime/1291/138003l.jpg
7549,2010-02-11,,5.98,5512,white,ova,1,pg_13,Quiz Magic Academy: The Original Animation 2,True,5080,Action,Comedy,Fantasy,School,,https://cdn.myanimelist.net/images/anime/11/27241l.jpg
