ids,recommendations,pictures,id
"[54565, 49877, 37349, 38793, 54852, 52934, 47159, 50380, 52347, 52308]","['That Time I Got Reincarnated as a Slime: Visions of Coleus', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'Goblin Slayer', 'That Time I Got Reincarnated as a Slime OAD', ""A Returner's Magic Should Be Special"", ""I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness"", ""The Genius Prince's Guide to Raising a Nation Out of Debt"", 'Ya Boy Kongming!', 'Shangri-La Frontier', ""Why Raeliana Ended up at the Duke's Mansion""]","['https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1719/95621l.jpg', 'https://cdn.myanimelist.net/images/anime/1230/118297l.jpg', 'https://cdn.myanimelist.net/images/anime/1363/139744l.jpg', 'https://cdn.myanimelist.net/images/anime/1720/139131l.jpg', 'https://cdn.myanimelist.net/images/anime/1263/119511l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1500/139931l.jpg', 'https://cdn.myanimelist.net/images/anime/1109/130452l.jpg']",47160
"[47161, 48415, 48239, 51764, 52046, 42072, 51064, 52969, 53439, 52611]","['The Strongest Sage with the Weakest Crest', 'The Greatest Demon Lord Is Reborn as a Typical Nobody', 'In the Land of Leadale', 'My Unique Skill Makes Me OP Even at Level 1', 'Beast Tamer', 'She Professed Herself Pupil of the Wise Man', 'Black Summoner', 'Am I Actually the Strongest?', 'Berserk of Gluttony', 'Sweet Reincarnation']","['https://cdn.myanimelist.net/images/anime/1132/120388l.jpg', 'https://cdn.myanimelist.net/images/anime/1904/120095l.jpg', 'https://cdn.myanimelist.net/images/anime/1671/120628l.jpg', 'https://cdn.myanimelist.net/images/anime/1579/136295l.jpg', 'https://cdn.myanimelist.net/images/anime/1084/126652l.jpg', 'https://cdn.myanimelist.net/images/anime/1583/119223l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg', 'https://cdn.myanimelist.net/images/anime/1963/138464l.jpg', 'https://cdn.myanimelist.net/images/anime/1951/138462l.jpg', 'https://cdn.myanimelist.net/images/anime/1251/136232l.jpg']",47161
"[37105, 34280, 41488, 11061, 41457, 41456, 41433, 41619, 28497, 41710]","['Grand Blue Dreaming', 'Gamers!', 'The Slime Diaries', 'Hunter x Hunter', '86 Eighty-Six', 'Combatants Will Be Dispatched!', 'Akudama Drive', 'Talentless Nana', 'Rokka: Braves of the Six Flowers', 'How a Realist Hero Rebuilt the Kingdom']","['https://cdn.myanimelist.net/images/anime/1302/94882l.jpg', 'https://cdn.myanimelist.net/images/anime/4/86828l.jpg', 'https://cdn.myanimelist.net/images/anime/1458/117607l.jpg', 'https://cdn.myanimelist.net/images/anime/1337/99013l.jpg', 'https://cdn.myanimelist.net/images/anime/1987/117507l.jpg', 'https://cdn.myanimelist.net/images/anime/1444/115118l.jpg', 'https://cdn.myanimelist.net/images/anime/1468/109172l.jpg', 'https://cdn.myanimelist.net/images/anime/1301/110433l.jpg', 'https://cdn.myanimelist.net/images/anime/9/74374l.jpg', 'https://cdn.myanimelist.net/images/anime/1297/118764l.jpg']",47163
"[28121, 54565, 42916, 46569, 52308, 37348, 43523, 49877, 49052, 54790]","['Is It Wrong to Try to Pick Up Girls in a Dungeon?', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', ""Hell's Paradise"", ""Why Raeliana Ended up at the Duke's Mansion"", 'Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion', 'Tsukimichi -Moonlit Fantasy-', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'Aoashi', 'Undead Murder Farce']","['https://cdn.myanimelist.net/images/anime/2/70187l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1109/130452l.jpg', 'https://cdn.myanimelist.net/images/anime/1239/96949l.jpg', 'https://cdn.myanimelist.net/images/anime/1950/116474l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1731/120871l.jpg', 'https://cdn.myanimelist.net/images/anime/1946/136661l.jpg']",47164
"[47194, 54492, 48561, 54790, 42916, 40787, 50380, 46569, 50265, 50593]","['Summer Time Rendering', 'The Apothecary Diaries', 'Jujutsu Kaisen 0', 'Undead Murder Farce', 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'Josee, the Tiger and the Fish', 'Ya Boy Kongming!', ""Hell's Paradise"", 'Spy x Family', 'The Tunnel to Summer, the Exit of Goodbyes']","['https://cdn.myanimelist.net/images/anime/1120/120796l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1946/136661l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1714/108892l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1462/125397l.jpg']",47194
"[50265, 1535, 31043, 1575, 42897, 39535, 31478, 28851, 42361, 42310]","['Spy x Family', 'Death Note', 'ERASED', 'Code Geass: Lelouch of the Rebellion', 'Horimiya', 'Mushoku Tensei: Jobless Reincarnation', 'Bungo Stray Dogs', 'A Silent Voice', ""Don't Toy with Me, Miss Nagatoro"", 'Cyberpunk: Edgerunners']","['https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1079/138100l.jpg', 'https://cdn.myanimelist.net/images/anime/10/77957l.jpg', 'https://cdn.myanimelist.net/images/anime/1032/135088l.jpg', 'https://cdn.myanimelist.net/images/anime/1695/111486l.jpg', 'https://cdn.myanimelist.net/images/anime/1530/117776l.jpg', 'https://cdn.myanimelist.net/images/anime/3/79409l.jpg', 'https://cdn.myanimelist.net/images/anime/1122/96435l.jpg', 'https://cdn.myanimelist.net/images/anime/1900/110097l.jpg', 'https://cdn.myanimelist.net/images/anime/1818/126435l.jpg']",47250
"[47257, 52578, 45055, 42351, 48471, 50796, 50854, 39196, 52305, 20541]","['The Duke of Death and His Maid', 'The Dangers in My Heart', 'Taisho Otome Fairy Tale', 'My Senpai is Annoying', 'Irina: The Vampire Cosmonaut', 'Insomniacs After School', 'Handyman Saitou in Another World', 'Welcome to Demon School! Iruma-kun', 'Tomo-chan Is a Girl!', 'Engaged to the Unidentified']","['https://cdn.myanimelist.net/images/anime/1471/115593l.jpg', 'https://cdn.myanimelist.net/images/anime/1545/133887l.jpg', 'https://cdn.myanimelist.net/images/anime/1662/118849l.jpg', 'https://cdn.myanimelist.net/images/anime/1055/118890l.jpg', 'https://cdn.myanimelist.net/images/anime/1393/118374l.jpg', 'https://cdn.myanimelist.net/images/anime/1402/134007l.jpg', 'https://cdn.myanimelist.net/images/anime/1805/132335l.jpg', 'https://cdn.myanimelist.net/images/anime/1009/103187l.jpg', 'https://cdn.myanimelist.net/images/anime/1444/131828l.jpg', 'https://cdn.myanimelist.net/images/anime/10/75249l.jpg']",47257
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",47391
"[52034, 1535, 44511, 47398, 48561, 28851, 32281, 37999, 38000, 16498]","['[Oshi No Ko]', 'Death Note', 'Chainsaw Man', 'Junior High and High School!! Kimetsu Academy Story: Valentine Edition', 'Jujutsu Kaisen 0', 'A Silent Voice', 'Your Name.', 'Kaguya-sama: Love is War', 'Demon Slayer: Kimetsu no Yaiba', 'Attack on Titan']","['https://cdn.myanimelist.net/images/anime/1812/134736l.jpg', 'https://cdn.myanimelist.net/images/anime/1079/138100l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/1722/120098l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1122/96435l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87048l.jpg', 'https://cdn.myanimelist.net/images/anime/1295/106551l.jpg', 'https://cdn.myanimelist.net/images/anime/1286/99889l.jpg', 'https://cdn.myanimelist.net/images/anime/10/47347l.jpg']",47398
"[38000, 48561, 50265, 46569, 42916, 44511, 54565, 38691, 47194, 50380]","['Demon Slayer: Kimetsu no Yaiba', 'Jujutsu Kaisen 0', 'Spy x Family', ""Hell's Paradise"", 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'Chainsaw Man', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', 'Dr. Stone', 'Summer Time Rendering', 'Ya Boy Kongming!']","['https://cdn.myanimelist.net/images/anime/1286/99889l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1613/102576l.jpg', 'https://cdn.myanimelist.net/images/anime/1120/120796l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg']",47778
"[47790, 50932, 44203, 49438, 49877, 54565, 43523, 51064, 41710, 52308]","[""The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat"", 'The Reincarnation of the Strongest Exorcist in Another World', 'Seirei Gensouki: Spirit Chronicles', 'Parallel World Pharmacy', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', 'Tsukimichi -Moonlit Fantasy-', 'Black Summoner', 'How a Realist Hero Rebuilt the Kingdom', ""Why Raeliana Ended up at the Duke's Mansion""]","['https://cdn.myanimelist.net/images/anime/1928/117620l.jpg', 'https://cdn.myanimelist.net/images/anime/1547/125900l.jpg', 'https://cdn.myanimelist.net/images/anime/1836/116060l.jpg', 'https://cdn.myanimelist.net/images/anime/1120/124644l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1950/116474l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg', 'https://cdn.myanimelist.net/images/anime/1297/118764l.jpg', 'https://cdn.myanimelist.net/images/anime/1109/130452l.jpg']",47790
"[47917, 38475, 52991, 54492, 34798, 50380, 50416, 32547, 54565, 37999]","['Bocchi the Rock!', 'Laid-Back Camp: The Movie', ""Frieren: Beyond Journey's End"", 'The Apothecary Diaries', 'Laid-Back Camp', 'Ya Boy Kongming!', 'Skip and Loafer', 'Non Non Biyori Repeat: Hotaru Had Fun', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', 'Kaguya-sama: Love is War']","['https://cdn.myanimelist.net/images/anime/1448/127956l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/124396l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/138006l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg', 'https://cdn.myanimelist.net/images/anime/4/89877l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1518/138730l.jpg', 'https://cdn.myanimelist.net/images/anime/13/78136l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1295/106551l.jpg']",47917
"[48239, 48760, 51064, 49438, 49891, 40974, 42826, 40586, 52308, 41710]","['In the Land of Leadale', 'Skeleton Knight in Another World', 'Black Summoner', 'Parallel World Pharmacy', 'Reincarnated as a Sword', 'Kuma Kuma Kuma Bear', ""The Saint's Magic Power is Omnipotent"", ""I've Been Killing Slimes for 300 Years and Maxed Out My Level"", ""Why Raeliana Ended up at the Duke's Mansion"", 'How a Realist Hero Rebuilt the Kingdom']","['https://cdn.myanimelist.net/images/anime/1671/120628l.jpg', 'https://cdn.myanimelist.net/images/anime/1361/120706l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg', 'https://cdn.myanimelist.net/images/anime/1120/124644l.jpg', 'https://cdn.myanimelist.net/images/anime/1191/127909l.jpg', 'https://cdn.myanimelist.net/images/anime/1413/110712l.jpg', 'https://cdn.myanimelist.net/images/anime/1947/114235l.jpg', 'https://cdn.myanimelist.net/images/anime/1888/133089l.jpg', 'https://cdn.myanimelist.net/images/anime/1109/130452l.jpg', 'https://cdn.myanimelist.net/images/anime/1297/118764l.jpg']",48239
"[48316, 54565, 43523, 37430, 46569, 49877, 47159, 49596, 42916, 48736]","['The Eminence in Shadow', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', 'Tsukimichi -Moonlit Fantasy-', 'That Time I Got Reincarnated as a Slime', ""Hell's Paradise"", 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', ""The Genius Prince's Guide to Raising a Nation Out of Debt"", 'Blue Lock', 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'My Dress-Up Darling']","['https://cdn.myanimelist.net/images/anime/1874/121869l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1950/116474l.jpg', 'https://cdn.myanimelist.net/images/anime/1069/123309l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1263/119511l.jpg', 'https://cdn.myanimelist.net/images/anime/1258/126929l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1179/119897l.jpg']",48316
"[39535, 48363, 1, 34104, 34148, 34161, 34176, 34177, 34209, 34213]","['Mushoku Tensei: Jobless Reincarnation', 'RPG Real Estate', 'Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday']","['https://cdn.myanimelist.net/images/anime/1530/117776l.jpg', 'https://cdn.myanimelist.net/images/anime/1680/122002l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg']",48363
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",48405
"[38671, 35790, 38680, 9253, 14813, 40904, 37430, 38691, 50346, 30831]","['Fire Force', 'The Rising of the Shield Hero', 'Fruits Basket 1st Season', 'Steins;Gate', 'My Teen Romantic Comedy SNAFU', 'Remake Our Life!', 'That Time I Got Reincarnated as a Slime', 'Dr. Stone', 'Call of the Night', ""KonoSuba: God's Blessing on This Wonderful World!""]","['https://cdn.myanimelist.net/images/anime/1664/103275l.jpg', 'https://cdn.myanimelist.net/images/anime/1490/101365l.jpg', 'https://cdn.myanimelist.net/images/anime/1447/99827l.jpg', 'https://cdn.myanimelist.net/images/anime/1935/127974l.jpg', 'https://cdn.myanimelist.net/images/anime/1786/120117l.jpg', 'https://cdn.myanimelist.net/images/anime/1871/118309l.jpg', 'https://cdn.myanimelist.net/images/anime/1069/123309l.jpg', 'https://cdn.myanimelist.net/images/anime/1613/102576l.jpg', 'https://cdn.myanimelist.net/images/anime/1045/123711l.jpg', 'https://cdn.myanimelist.net/images/anime/8/77831l.jpg']",48406
"[39819, 48239, 53438, 40841, 53494, 52046, 50652, 49877, 48760, 51064]","['Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru', 'In the Land of Leadale', 'The Most Heretical Last Boss Queen: From Villainess to Savior', 'Ascendance of a Bookworm: Side Story', 'My Daughter Left the Nest and Returned an S-Rank Adventurer', 'Beast Tamer', 'Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'Skeleton Knight in Another World', 'Black Summoner']","['https://cdn.myanimelist.net/images/anime/1530/102782l.jpg', 'https://cdn.myanimelist.net/images/anime/1671/120628l.jpg', 'https://cdn.myanimelist.net/images/anime/1722/135542l.jpg', 'https://cdn.myanimelist.net/images/anime/1931/114311l.jpg', 'https://cdn.myanimelist.net/images/anime/1563/139990l.jpg', 'https://cdn.myanimelist.net/images/anime/1084/126652l.jpg', 'https://cdn.myanimelist.net/images/anime/1997/131327l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1361/120706l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg']",48413
"[48414, 33988, 38793, 49979, 48561, 43523, 36563, 40787, 46569, 42351]","['Sabikui Bisco', 'Interviews With Monster Girls', 'That Time I Got Reincarnated as a Slime OAD', ""I'm the Villainess, So I'm Taming the Final Boss"", 'Jujutsu Kaisen 0', 'Tsukimichi -Moonlit Fantasy-', 'Megalobox', 'Josee, the Tiger and the Fish', ""Hell's Paradise"", 'My Senpai is Annoying']","['https://cdn.myanimelist.net/images/anime/1446/118840l.jpg', 'https://cdn.myanimelist.net/images/anime/8/83417l.jpg', 'https://cdn.myanimelist.net/images/anime/1230/118297l.jpg', 'https://cdn.myanimelist.net/images/anime/1648/126110l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1950/116474l.jpg', 'https://cdn.myanimelist.net/images/anime/1958/93533l.jpg', 'https://cdn.myanimelist.net/images/anime/1714/108892l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1055/118890l.jpg']",48414
"[48415, 51711, 47161, 52046, 51064, 53439, 48239, 47163, 38830, 50932]","['The Greatest Demon Lord Is Reborn as a Typical Nobody', 'The Iceblade Sorcerer Shall Rule the World', 'The Strongest Sage with the Weakest Crest', 'Beast Tamer', 'Black Summoner', 'Berserk of Gluttony', 'In the Land of Leadale', 'My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World', 'The 8th son? Are you kidding me?', 'The Reincarnation of the Strongest Exorcist in Another World']","['https://cdn.myanimelist.net/images/anime/1904/120095l.jpg', 'https://cdn.myanimelist.net/images/anime/1049/131580l.jpg', 'https://cdn.myanimelist.net/images/anime/1132/120388l.jpg', 'https://cdn.myanimelist.net/images/anime/1084/126652l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg', 'https://cdn.myanimelist.net/images/anime/1951/138462l.jpg', 'https://cdn.myanimelist.net/images/anime/1671/120628l.jpg', 'https://cdn.myanimelist.net/images/anime/1436/124788l.jpg', 'https://cdn.myanimelist.net/images/anime/1834/110718l.jpg', 'https://cdn.myanimelist.net/images/anime/1547/125900l.jpg']",48415
"[40496, 54565, 49877, 50932, 32900, 51064, 44203, 52046, 41094, 48239]","['The Misfit of Demon King Academy', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'The Reincarnation of the Strongest Exorcist in Another World', 'The Irregular at Magic High School The Movie - The Girl Who Summons The Stars', 'Black Summoner', 'Seirei Gensouki: Spirit Chronicles', 'Beast Tamer', 'The Daily Life of the Immortal King', 'In the Land of Leadale']","['https://cdn.myanimelist.net/images/anime/1126/108573l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1547/125900l.jpg', 'https://cdn.myanimelist.net/images/anime/8/85524l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg', 'https://cdn.myanimelist.net/images/anime/1836/116060l.jpg', 'https://cdn.myanimelist.net/images/anime/1084/126652l.jpg', 'https://cdn.myanimelist.net/images/anime/1925/105508l.jpg', 'https://cdn.myanimelist.net/images/anime/1671/120628l.jpg']",48417
"[37349, 35849, 52034, 40938, 11757, 11061, 38790, 51958, 37430, 32182]","['Goblin Slayer', 'DARLING in the FRANXX', '[Oshi No Ko]', 'Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway', 'Sword Art Online', 'Hunter x Hunter', ""BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense."", 'KonoSuba: An Explosion on This Wonderful World!', 'That Time I Got Reincarnated as a Slime', 'Mob Psycho 100']","['https://cdn.myanimelist.net/images/anime/1719/95621l.jpg', 'https://cdn.myanimelist.net/images/anime/1614/90408l.jpg', 'https://cdn.myanimelist.net/images/anime/1812/134736l.jpg', 'https://cdn.myanimelist.net/images/anime/1146/113477l.jpg', 'https://cdn.myanimelist.net/images/anime/11/39717l.jpg', 'https://cdn.myanimelist.net/images/anime/1337/99013l.jpg', 'https://cdn.myanimelist.net/images/anime/1579/113812l.jpg', 'https://cdn.myanimelist.net/images/anime/1626/135844l.jpg', 'https://cdn.myanimelist.net/images/anime/1069/123309l.jpg', 'https://cdn.myanimelist.net/images/anime/8/80356l.jpg']",48438
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",48441
"[1535, 48453, 42310, 44511, 16498, 30831, 39535, 37521, 38000, 30276]","['Death Note', 'Super Crooks', 'Cyberpunk: Edgerunners', 'Chainsaw Man', 'Attack on Titan', ""KonoSuba: God's Blessing on This Wonderful World!"", 'Mushoku Tensei: Jobless Reincarnation', 'Vinland Saga', 'Demon Slayer: Kimetsu no Yaiba', 'One Punch Man']","['https://cdn.myanimelist.net/images/anime/1079/138100l.jpg', 'https://cdn.myanimelist.net/images/anime/1579/118015l.jpg', 'https://cdn.myanimelist.net/images/anime/1818/126435l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/10/47347l.jpg', 'https://cdn.myanimelist.net/images/anime/8/77831l.jpg', 'https://cdn.myanimelist.net/images/anime/1530/117776l.jpg', 'https://cdn.myanimelist.net/images/anime/1500/103005l.jpg', 'https://cdn.myanimelist.net/images/anime/1286/99889l.jpg', 'https://cdn.myanimelist.net/images/anime/12/76049l.jpg']",48453
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",48466
"[39535, 48736, 34572, 48753, 48760, 48761, 40750, 48675, 34599, 31478]","['Mushoku Tensei: Jobless Reincarnation', 'My Dress-Up Darling', 'Black Clover', 'The Great Jahy Will Not Be Defeated!', 'Skeleton Knight in Another World', 'The Faraway Paladin', 'Redo of Healer', 'A Couple of Cuckoos', 'Made in Abyss', 'Bungo Stray Dogs']","['https://cdn.myanimelist.net/images/anime/1530/117776l.jpg', 'https://cdn.myanimelist.net/images/anime/1179/119897l.jpg', 'https://cdn.myanimelist.net/images/anime/2/88336l.jpg', 'https://cdn.myanimelist.net/images/anime/1154/115599l.jpg', 'https://cdn.myanimelist.net/images/anime/1361/120706l.jpg', 'https://cdn.myanimelist.net/images/anime/1176/118382l.jpg', 'https://cdn.myanimelist.net/images/anime/1301/110018l.jpg', 'https://cdn.myanimelist.net/images/anime/1285/120529l.jpg', 'https://cdn.myanimelist.net/images/anime/6/86733l.jpg', 'https://cdn.myanimelist.net/images/anime/3/79409l.jpg']",48471
